video_id,channel_name,title,published_at,view_count,like_count,comment_count,duration,duration_seconds,category_id
P8E5nhLHY8g,Imponderabilia,Jak ratowanie zwierząt trzyma ich przy życiu? Wojciech Tochman,2026-05-28T17:00:31Z,4271,156,15,PT2H5M55S,7555,22
8EPYi2IFDaM,Imponderabilia,"Nie powiedziałbym na 100%, że śmierć jest końcem. Tomasz Stawiszyński",2026-05-25T16:57:52Z,19504,458,61,PT2H53M25S,10405,22
swzOB1f6vf4,Imponderabilia,"Paulina Mikuła: Karolu, bardzo cię lubię, nawet gdy jesteś dla mnie chamski",2026-05-21T17:57:33Z,60687,1114,360,PT2H51M50S,10310,22
7a6ey5RSREU,Imponderabilia,To nie mogłoby się wydarzyć bez polskiego trotylu. Ewa Jasiewicz [Global Sumud Flotilla],2026-05-19T16:59:30Z,7180,319,73,PT1H24M47S,5087,27
H7cEcD_VPAQ,Imponderabilia,Iwo Baraniewski - rekord UFC: 117 sekund i dwa nokauty. Dogoni legendę Jana Błachowicza?,2026-05-17T16:49:45Z,18626,593,59,PT1H21M,4860,17
uTBJ08kkEzE,Imponderabilia,Szczera Grażyna Torbicka opowiada swoją historię | Imponderabilia,2026-05-10T17:44:19Z,75335,2093,165,PT1H10M48S,4248,22
x0eAbV2lhv0,Imponderabilia,"Dyskryminacja mężczyzn | Debata, którą trzeba rozpocząć. Michał Gulczyński",2026-05-07T16:33:31Z,25226,636,850,PT1H51M36S,6696,22
zzeR6DqKGZg,Imponderabilia,"Ekspert ds. etykiety tłumaczy zasady, które każdy powinien znać! Wojciech S. Wocław",2026-04-29T17:27:31Z,77874,1844,240,PT2H4M28S,7468,27
LiVZ1xopWmw,Imponderabilia,"""Byłam zakochana w innym, gdy wychodziłam za mąż"" - pisały kobiety w pamiętnikach. Antonina Tosiek",2026-04-27T15:26:47Z,61313,1599,227,PT2H29M45S,8985,22
t1qfHwTq30o,Imponderabilia,"Marcin Meller: Kanał Zero, szkoła w Afryce, Karol Nawrocki, ataki paniki, Etiopia",2026-04-23T17:27:47Z,49402,1010,113,PT2H28M33S,8913,22
tQmhC8YeWKk,Imponderabilia,"Nauka kontra ideologia, pieniądze, władza i religia. Tomasz Rożek",2026-04-19T17:43:57Z,136156,3257,265,PT1H59M18S,7158,22
OwXbGVHVbk4,Imponderabilia,"Muszę sobie tak życie ułożyć, żeby zasłużyć na szacunek wnuków. Wojciech Waglewski",2026-04-16T17:33:36Z,28923,756,57,PT1H33M48S,5628,22
-TErlm5-Ows,Imponderabilia,Mam 65 lat i patrzę tylko do przodu. Dorota Wellman,2026-04-12T17:50:37Z,227405,5735,467,PT2H4M43S,7483,22
eaVod8CVTPs,Imponderabilia,Przez dwa dni nie byłem w stanie podejść do córki bez płaczu. Rau Performance,2026-04-09T16:40:21Z,33174,714,70,PT2H5M4S,7504,22
pg4Z-_N0Zvc,Imponderabilia,"Najpierw przeprosisz moją mamę, a potem to ja mogę o tobie już nigdy nie wspomnieć. Antoni Orłoś",2026-04-06T17:00:00Z,132864,3199,397,PT2H43M35S,9815,22
FxmQjPDQz9Q,Imponderabilia,Najlepszy gitarzysta wszech czasów rodzi się na naszych oczach? Marcin Patrzałek,2026-04-02T16:58:04Z,174873,4651,685,PT1H40M,6000,22
V_9vvfeCnGo,Imponderabilia,"Zdrada, śmierć, bezgraniczna miłość i powrót Judyty. Katarzyna Grochola",2026-03-29T16:53:16Z,65094,2079,218,PT1H43M53S,6233,22
_ABxjzs1xbo,Imponderabilia,Nikt nie jest cały czas szczęśliwy. Marta Kożuchowska @o_oezu,2026-03-26T17:34:47Z,82542,1794,209,PT2H4M22S,7462,22
FaGeCZDNmB0,Imponderabilia,Niebezpieczna gra Putina z historią. Jak kłamie Rosja? Dr Bartłomiej Gajos,2026-03-22T17:54:06Z,42623,1041,113,PT2H24M10S,8650,22
KmTOjw3MuSU,Imponderabilia,Bezwzględnie szczery Łukasz Simlat: mam dość walenia polską pałką po głowie,2026-03-19T18:00:00Z,59555,1447,131,PT1H23M5S,4985,22
jD0uWQSwBOk,Imponderabilia,Pułapki psychoterapii. Kama Wojtkiewicz | Imponderabilia,2026-03-15T18:00:00Z,61349,1215,161,PT2H13M4S,7984,22
i28tDZ5hwcE,Imponderabilia,Zrobi większą karierę za granicą niż w Polsce? Anna Próchniak | Imponderabilia,2026-03-12T18:00:06Z,18348,286,23,PT2H59M23S,10763,22
-N8wS2AD24E,Imponderabilia,Dariusz Szpakowski: najlepsze momenty kariery i wzruszające wspomnienia | Imponderabilia,2026-03-08T18:00:07Z,64169,1587,133,PT1H47M48S,6468,22
2uUJN0Ks3FY,Imponderabilia,"Muniek Staszczyk szczerze o Bogu, śmierci, zdradach i alkoholu | Imponderabilia",2026-03-01T18:00:07Z,19738,418,76,PT1H32M48S,5568,22
K-NO6_DX20s,Imponderabilia,"Niesamowite metody polskiego kontrwywiadu, który przechytrzył CIA. Tomasz Awłasewicz  Imponderabilia",2026-02-26T18:00:07Z,123486,1678,106,PT1H35M23S,5723,22
bKb0KE2S0XI,Imponderabilia,Paweł Paczul: czy pogodził się z Michniewiczem? Prawda o Stanowskim i Kubie Midelu | Imponderabilia,2026-02-22T18:00:07Z,150438,3362,518,PT1H41M2S,6062,22
YIa4Vfe9KtQ,Imponderabilia,Stworzył okładkę 'Latarnie wszędzie dawno zgasły' Taco Hemingwaya. Mateusz Holak | Imponderabilia,2026-02-19T18:00:07Z,19834,397,59,PT2H3M,7380,22
EyCK57x5TGE,Imponderabilia,OSTATNI taki WYWIAD | Kwiat Jabłoni - Przesilenie i wielki finał | Imponderabilia,2026-02-15T18:00:07Z,69208,1458,84,PT2H5M39S,7539,22
xEJZTuUmumI,Imponderabilia,Fukaj: jedyny taki wywiad | Imponderabilia,2026-02-12T18:00:07Z,28662,1021,33,PT1H39M35S,5975,22
SjCKDblhtrE,Imponderabilia,Szczera Joanna Kulig opowiada swoją historię | Imponderabilia,2026-02-08T18:00:07Z,326755,6833,532,PT1H36M25S,5785,22
Zr2Y7WEIr9M,Imponderabilia,"Norbi. Przegrałem siedem milionów, a może więcej, ale wygrałem życie | Imponderabilia",2026-02-05T18:00:07Z,55094,1046,131,PT1H34M19S,5659,22
N0n99VMJgoM,Imponderabilia,"Psychowashing: Ustawienia rodzinne, szarlatani, pseudobiologia, sekty| Oktawia Kromer Imponderabilia",2026-02-01T18:00:07Z,99936,2031,902,PT1H44M18S,6258,22
3325RNVCBhw,Imponderabilia,Kulisy pracy ratownika medycznego bez cenzury. Jan Świtała | Imponderabilia,2026-01-29T18:00:07Z,93566,2130,137,PT2H11M5S,7865,22
KtoX9-CzgCw,Imponderabilia,"Livka: latarnie wszędzie dawno zgasły, bo na niebie świeci nowa gwiazda | Imponderabilia",2026-01-25T18:00:07Z,87717,2537,191,PT2H18M54S,8334,22
uUnqOMZ_L-0,Imponderabilia,"Skoro dałem radę z ojcem, to dam sobie radę też z innymi tematami. Jan Holoubek | Imponderabilia",2026-01-21T18:00:07Z,74012,1987,148,PT1H18M1S,4681,22
lwFx9vtwbMQ,Imponderabilia,Tomasz Kot jakiego nie znacie | Imponderabilia,2026-01-18T17:00:07Z,169532,3728,175,PT2H22M6S,8526,22
n48h0tMOMdg,Imponderabilia,Imponderabilia dla WOŚP,2026-01-15T08:44:02Z,12481,750,98,PT4M56S,296,22
GGkVkfOO9fw,Imponderabilia,"Bożena Walter: cieszę się, że mam blisko na cmentarz, gdzie leży mój mąż | Imponderabilia",2026-01-11T18:00:07Z,36958,952,161,PT1H45S,3645,22
daNNHnQOPR0,Imponderabilia,Helena Englert: już nie piję i nie imprezuję. Czyje są kanapki z hajsem? | Imponderabilia,2026-01-06T18:00:07Z,111180,1860,386,PT2H21M18S,8478,22
EwvcS_nxrmo,Imponderabilia,"Człowiek Warga: Kanał Zero, Bracia Kamraci, Friz, Budda, Gonciarz, Wojewódzki | Imponderabilia",2025-12-30T18:00:07Z,108201,1780,485,PT2H41M5S,9665,22
MO8VdvvqIFM,Imponderabilia,"OjWojtek - szczery wywiad [Korea, Patec, przemiana, OWG, Latwogang, loteria książka]  Imponderabilia",2025-12-18T18:00:07Z,204384,3541,122,PT2H33M21S,9201,22
ypaWNKeiPPY,Imponderabilia,"Viki Gabor - szczery wywiad: hejt, spektrum uczuć, Malik Montana i przyszłość | Imponderabilia",2025-12-07T18:01:28Z,42474,725,114,PT1H13M55S,4435,22
Z1vYeM64QMU,Imponderabilia,Marcin Masecki: moim wehikułem jest MIŁOŚĆ | Imponderabilia,2025-12-04T18:10:37Z,14378,370,28,PT1H20M45S,4845,22
wqqFVInlUF0,Imponderabilia,Osiągnąłem dużo więcej niż powinienem - Grzegorz Krychowiak,2025-12-01T15:19:16Z,36027,687,96,PT1H21M7S,4867,22
kxsJi3QFPrQ,Imponderabilia,Jakub Wiech: dlaczego Polska potrzebuje elektrowni jądrowej?,2025-11-24T18:01:04Z,45979,1212,308,PT1H34M10S,5650,22
MWeoDQQQFIA,Imponderabilia,Andrzej Gryżewski: zaburzenia erekcji poprzedzają nadchodzący zawał,2025-11-23T19:00:07Z,78966,1943,111,PT1H59M36S,7176,22
VW58wT8VIiU,Imponderabilia,"Piotrek Szumowski, Filip Puzyr, Dominik Kalbarczyk, stand up, nowy program Wagabunda  Imponderabilia",2025-11-16T18:33:06Z,64860,1384,132,PT2H4M20S,7460,22
TrOMba2tYA8,Imponderabilia,Czekamy 10 lat na diagnozę. ENDOMETRIOZA - co to jest? Karolina Wigura | Imponderabilia,2025-11-09T18:00:34Z,13863,437,49,PT1H50M45S,6645,22
YacrKnUTgiI,Imponderabilia,Imponderabilia: wywiad z samym sobą,2025-11-02T18:00:07Z,89823,2011,169,PT2H2M27S,7347,22
nqmvSaX6Ijg,Imponderabilia,Wszystkie twarze i tajemnice Donalda Tuska ujawnia Kamil Dziubka,2025-10-26T18:00:07Z,120413,2165,408,PT2H45M11S,9911,22
8-63Q6O5Zss,Imponderabilia,"Marcin Prokop: niezwykła historia rodzinna, Niezwykłe Stany Prokopa, sens życia | Imponderabilia",2025-10-19T17:00:07Z,229618,4347,297,PT2H22M40S,8560,22
x2QmphWM46c,Imponderabilia,"Grzegorz Turnau: szczery wywiad o życiu, przemijaniu i świadomości bycia potrzebnym | Imponderabilia",2025-10-12T17:01:15Z,73542,1995,148,PT1H27M37S,5257,22
nX0F-uZ2U7g,Imponderabilia,"Depresja u mężczyzn: objawy, jak radzić sobie z emocjami, uzależnienia Michał Pozdał  Imponderabilia",2025-10-09T17:01:10Z,86303,2628,244,PT2H4M,7440,22
Ct8i-duLiKQ,Imponderabilia,Najlepszy polski profiler kryminalny: Jan Gołębiowski,2025-10-05T17:00:16Z,88046,2304,202,PT56M4S,3364,22
ABedqXrDyiQ,Imponderabilia,Maciej Orłoś: dlaczego Karol Nawrocki unika TVP?,2025-09-28T17:00:22Z,68582,1485,294,PT1H46M11S,6371,22
Ue7ZWwkZpR4,Imponderabilia,"Spiskowa historia USA: Trump, Epstein, zamach na JFK, QAnon - Piotr Tarczyński [Podcast Amerykański]",2025-09-21T16:46:53Z,121158,2084,288,PT1H53M29S,6809,22
3jUKoKIfoEA,Imponderabilia,"Michał Sikorski. Wywiad o 1670, kulisy planu, droga do kariery | Imponderabilia",2025-09-18T16:50:00Z,184703,4182,361,PT2H10M49S,7849,22
_sDGC5oCSHM,Imponderabilia,WaluśKraksaKryzys kontra reszta świata,2025-09-14T17:00:43Z,14784,341,27,PT2H17M38S,8258,22
UFS5JgC69wQ,Imponderabilia,"Tomasz Terlikowski: grzechy kościoła, papież Leon XIV, co daje wiara?",2025-09-07T17:00:45Z,165231,3742,641,PT2H21M26S,8486,22
9CFnBseXqj4,Imponderabilia,"TEORIE SPISKOWE: płaska ziemia, szczepionki, promieniowanie 5g, foliarze - Mirosław Wlekły",2025-09-04T17:00:12Z,75890,1663,588,PT1H27M58S,5278,22
BM4aoJ4RKHg,Imponderabilia,"Magdalena Lamparska: chcę, by kobiety umiały o siebie zawalczyć",2025-08-31T17:00:21Z,23687,484,51,PT2H5M44S,7544,22
E_uMM5i53GI,Imponderabilia,Ciało może powiedzieć więcej niż trzy strony dialogu. Marta Nieradkiewicz,2025-08-18T16:52:02Z,44886,668,57,PT1H57M22S,7042,22
pj9PZsRNQv4,Imponderabilia,"Karol Modzelewski: Newsy Bez Wirusa, Karol Nawrocki, wybory 2025, czy politycy nas rozgrywają?",2025-08-03T16:53:53Z,265031,6567,727,PT1H52M55S,6775,22
rXR6bH786Lw,Imponderabilia,"""Powinienem wisieć"" umysł przestępcy skazanego na dożywocie. Zbyszek Nowak",2025-07-27T17:22:04Z,84340,1542,125,PT1H43M13S,6193,22
OUAZujNAlig,Imponderabilia,Drama w Tańcu z Gwiazdami,2025-07-25T15:12:01Z,28342,335,7,PT2M16S,136,22
wkYqSZBZa-c,Imponderabilia,"Polak w OpenAI: przyszłość AI, GPT5, etyka AI i zagrożenia sztucznej inteligencji. Aleksander Mądry",2025-07-20T17:03:06Z,141725,2399,311,PT2H24M14S,8654,22
pIST5qhQWU8,Imponderabilia,Dziennikarskie śledztwo potwierdza: Elon Musk i big techy rządzą Polską i światem. Sylwia Czubkowska,2025-07-13T17:01:03Z,73818,1353,232,PT2H18M12S,8292,28
4JFSV_1KRfo,Imponderabilia,Stanisław Soyka: dostałem wszystko i jeszcze więcej,2025-07-06T17:00:08Z,299783,8446,571,PT1H21M28S,4888,22
t4isTWVxyug,Imponderabilia,Szczerze o ćpaniu i odwyku. Jakub Żulczyk i Juliusz Strachota [Co ćpać po odwyku],2025-07-03T17:01:17Z,59850,1147,81,PT1H46M40S,6400,22
fq9QqywAmvA,Imponderabilia,W AUSCHWITZ ZGINĘLI JEGO DZIADKOWIE,2025-06-30T05:49:09Z,5358,109,7,PT2M14S,134,22
jcr19LaSaKc,Imponderabilia,"Gábor Maté: trauma, uzależnienie - jak sobie radzić i jak z tego wyjść?",2025-06-29T17:02:30Z,114268,4695,397,PT58M17S,3497,22
G7CaC1wjPGQ,Imponderabilia,"Michał Pańszczyk: Sanah, Steczkowska, Doda, Szpak i inni - jak stworzyć wizerunek gwiazdy?",2025-06-22T17:00:30Z,81862,1879,343,PT2H32M37S,9157,22
1Xo90a5Qgnw,Imponderabilia,"Natasza Urbańska. Jak się podnieść po ""Rolowaniu""?",2025-06-15T17:00:03Z,120798,1870,453,PT1H41M58S,6118,22
fXmwbGnytSM,Imponderabilia,Czym jest przedsiębiorczość i czy można się jej nauczyć? dr Jacek Wasilewski,2025-06-08T16:58:52Z,16284,388,30,PT1H48M6S,6486,22
NCQHAoXEfDU,Imponderabilia,Vincent V. Severski. Spowiedź szpiega,2025-06-03T17:00:26Z,76634,1771,148,PT1H10M18S,4218,22
tMHHfapMxBA,Imponderabilia,Sokół. Czy chciałby zmienić przeszłość?,2025-05-29T17:01:14Z,221111,3730,607,PT1H34M59S,5699,22
YpG2AGjrzCw,Imponderabilia,"Jak on może zagrać papieża? Przecież on truje ludzi! Piotr Adamczyk, wywiad | Imponderabilia",2025-05-25T18:00:28Z,61233,1381,97,PT1H29M35S,5375,22
-BTXI_n-d6I,Imponderabilia,"Patologie w teatrze: mobbing, molestowanie, fuksówki i przemoc. Iga Dzieciuchowicz | Imponderabilia",2025-05-20T17:00:00Z,32625,721,85,PT1H39M17S,5957,22
87wSBz_JafQ,Imponderabilia,"Piotr Witkowski: Idź przodem, bracie, jaki jest Jason Statham? Czy tęskni za Chadą? | Imponderabilia",2025-05-15T17:00:10Z,31568,621,49,PT1H22M20S,4940,22
9sNVS6DZ_58,Imponderabilia,"Wybory 2025: PiS kontra PO, strach o suwerenność i polska polityka Jarosław Kuisz | Imponderabilia",2025-05-12T16:57:27Z,31432,671,104,PT1H53M24S,6804,25
EXGQSbG5CVg,Imponderabilia,"Rafał Trzaskowski: debata TVP, wybory prezydenckie, CPK, składka zdrowotna, Nawrocki  Imponderabilia",2025-05-06T17:00:07Z,139193,3076,1908,PT1H8M6S,4086,25
Kp_JOaC6eYc,Imponderabilia,"Magdalena Biejat: wybory prezydenckie 2025, debata, aborcja, flaga Trzaskowski | Imponderabilia",2025-04-29T17:00:07Z,166232,4082,968,PT1H48M36S,6516,25
vM-bYukClOk,Imponderabilia,"Arek Jakubik: dziaders, który został romantykiem | Imponderabilia",2025-04-24T17:00:07Z,38485,932,53,PT1H54M58S,6898,22
b8FPFfcrvWg,Imponderabilia,"Szczepan Twardoch: prawdziwy obraz wojny, Polacy na wojnie w Ukrainie i koniec wojny  Imponderabilia",2025-04-22T16:58:43Z,56707,1253,199,PT1H33M32S,5612,22
mKXFgqGA84k,Imponderabilia,"Izabella Krzan: TVN, Kanał Zero, Afryka Express, Kuba Wojewódzki i Tomasz Kammel | Imponderabilia",2025-04-17T17:00:54Z,241654,3467,432,PT2H23M11S,8591,22
G8ZnS5oY5gQ,Imponderabilia,Robert Rutkowski: jak alkohol niszczy życie i jak przestać pić alkohol? | Imponderabilia,2025-04-13T17:00:07Z,165407,3755,662,PT1H29M21S,5361,22
JaTsyobK15o,Imponderabilia,"Szymon Hołownia: wybory prezydenckie 2025, składka zdrowotna, prawo aborcyjne, CPK, Mentzen | Impo",2025-04-08T17:00:07Z,183508,4388,1801,PT1H44M12S,6252,25
WOdnzekFYlk,Imponderabilia,"Wybory 2025: kto wygra wybory? Kim jest Andrzej Duda? Trzaskowski, Nawrocki i Mentzen - Jacek Gądek",2025-03-30T16:55:14Z,127519,1952,299,PT2H22M43S,8563,25
xw_6d1I56Xs,Imponderabilia,"Paulina Przybysz: powrót Sistars, Insides, Festiwal Zorza i siostrzeństwo | Imponderabilia",2025-03-27T18:00:58Z,15305,318,28,PT1H13M33S,4413,22
nZcZ9uG71ec,Imponderabilia,"Jan Śpiewak: alkohol, Wojewódzki i Palikot, patodeweloperka i wybory prezydenckie | Imponderabilia",2025-03-23T18:00:29Z,150357,3447,941,PT2H3M37S,7417,25
Dlw7RmlKi5I,Imponderabilia,"Adrian Zandberg: wybory prezydenckie 2025: gospodarka, USA i Mentzen oraz Nawrocki | Imponderabilia",2025-03-20T18:00:07Z,379367,13009,2290,PT1H14M52S,4492,25
RrQ7WH38NFs,Imponderabilia,"Remigiusz Mróz: Jakub Jarno, wybory prezydenckie, Adam Szustak i Stephen King | Imponderabilia",2025-03-16T18:00:07Z,83793,2089,127,PT1H56M55S,7015,22
Kj22HSoJoKU,Imponderabilia,"Depresja, wypalenie zawodowe, jak radzić sobie ze stresem i nerwami? Cveta Dimitrova  Imponderabilia",2025-03-13T17:53:34Z,71909,1496,114,PT1H50M24S,6624,22
7dWJxfqhxkA,Imponderabilia,Jaki jest plan Izraela? Czy wojna Palestyna vs Izrael się zakończy? Co zrobi Trump? | Imponderabilia,2025-03-05T16:57:58Z,22279,517,164,PT1H51M13S,6673,27
RhIggH88ZO0,Imponderabilia,"Seryjni mordercy, true crime, zbrodnia doskonała, Kanał Zero - Renata z Worka Kości | Imponderabilia",2025-02-25T18:00:35Z,67699,2042,216,PT1H58M52S,7132,22
1o4ZDdsYgiw,Imponderabilia,"Fisz Emade ""25"", czyli Czerwona sukienka i historia polskiego hip-hopu | Imponderabilia",2025-02-16T18:03:44Z,57747,1270,96,PT1H25M28S,5128,22
gAfUP1PpAFE,Imponderabilia,Wybory prezydenckie 2025: dziennikarze OKO.press kontra Trzaskowski i Nawrocki | Imponderabilia,2025-02-13T17:51:05Z,63859,911,265,PT2H45M14S,9914,25
TXWyNVxHsmo,Imponderabilia,"Łukasz Orbitowski: Neron, chrześcijaństwo, więzienie, reinkarnacja i ateizm | Imponderabilia",2025-02-09T17:56:00Z,22417,566,49,PT1H13M55S,4435,22
vLR_VzlOfik,Imponderabilia,"Magdalena Mielcarz: LVMA BLACK, Quo Vadis, życie w USA, macierzyństwo i modeling | Imponderabilia",2025-02-06T17:47:52Z,44466,683,205,PT1H36M,5760,22
CKC-rFgnP2E,Imponderabilia,Wybory 2025: Marcin Giełzak o tym kto wygra wybory prezydenckie 2025 i nie tylko | Imponderabilia,2025-02-02T17:59:00Z,227701,3919,758,PT2H50M50S,10250,25
iKuphn808To,Imponderabilia,"Oscary 2025: ""Dziewczyna z igłą"" nominacja, Magnus von Horn | Imponderabilia",2025-01-23T18:00:32Z,24420,595,44,PT1H36M9S,5769,22
27fE885NtVE,Imponderabilia,"Rafał Rutkowski: stand-up, anegdoty, żarty dla mas i jak zostać stand-uperem | Imponderabilia",2025-01-19T17:57:28Z,101386,1785,144,PT2H4M52S,7492,22
AwgB2eo8xCs,Imponderabilia,"Patryk Vega: Putin, nawrócenie, Bóg, afera podkarpacka i polityka | Imponderabilia",2025-01-12T18:00:07Z,47023,691,298,PT1H55M50S,6950,22
YibxNu-MnHs,Imponderabilia,"Człowiek Warga i aferki: Stanowski [Kanał Zero], Friz, Boxdel, Wardęga, Gonciarz | Imponderabilia",2024-12-26T18:00:16Z,205443,3753,328,PT2H44M45S,9885,22
0maH7qZrZ8c,Imponderabilia,"Dlaczego nie radzę sobie z życiem? Schematy, traumy z dzieciństwa Marta Niedźwiecka | Imponderabilia",2024-12-15T20:33:08Z,278668,6096,663,PT2H3M4S,7384,22
MXzCjwVvVkM,Imponderabilia,Filozofia kontra Chrześcijaństwo. Tomasz Stawiszyński | Imponderabilia,2024-12-08T18:00:22Z,88390,1499,475,PT2H45M51S,9951,22
bK8E9qmHUME,Imponderabilia,Sara James: Eurovision za rok? Playhouse i tajemnice America's Got Talent | Imponderabilia,2024-12-05T18:00:31Z,99194,2313,291,PT1H20M59S,4859,22
VidQcGupsJ0,Imponderabilia,"Natalia Kukulska: dobrostan znaczy, że trzeba pokochać siebie | Imponderabilia",2024-12-01T18:00:17Z,30693,632,69,PT1H39M50S,5990,22
t3D4dtTEpww,Imponderabilia,"Wojciech Łozowski: chciałbym, żeby tata był, chciałbym posłuchać jego rady | Imponderabilia",2024-11-28T18:00:38Z,59959,1161,106,PT1H32M12S,5532,22
7dnjMLGU6ZE,Imponderabilia,"Największe afery w Polsce i ich bohaterowie: Wałęsa, Palikot, Kaczyński - Podcastex | Imponderabilia",2024-11-26T18:00:05Z,75152,1215,109,PT2H33M28S,9208,22
cMqsjpnDaG0,Imponderabilia,"Ewa Woydyłło: poczucie własnej wartości, szczęście, balans i zakręty życia | Imponderabilia",2024-11-24T18:00:29Z,385585,8409,424,PT1H27M48S,5268,22
h_ZAWg4tjM4,Imponderabilia,"Przeszczep włosów w Polsce: efekty, przyczyny łysienia: Dr Michał Paczkowski | Imponderabilia",2024-11-22T18:00:23Z,19572,367,55,PT1H19M56S,4796,22
fVYV34_jZmo,Imponderabilia,"Meek, Oh Why? - bańka pęka i wszystko w swoim czasie nadejdzie | Imponderabilia",2024-11-20T18:00:28Z,17879,341,32,PT1H36M26S,5786,22
hYpTS4jQXnU,Imponderabilia,"Natalia Szroeder szczery wywiad o przeszłości i przyszłości: REM, Must Be The Music | Imponderabilia",2024-11-17T18:00:24Z,125985,1878,351,PT2H3M54S,7434,22
UOHFcPjymkk,Imponderabilia,Czy Japonia faktycznie jest taka niesamowita? Czego nie wiesz o Japonii - Karolina Bednarz | Impo,2024-11-14T18:00:20Z,169151,3898,1141,PT2H28M45S,8925,22
pvRL2NPLZnc,Imponderabilia,"Cezary Ponttefski - stand-up i wywiad. Całe nagranie, czy to jest bełkot? | Imponderabilia",2024-11-10T17:51:27Z,267263,4651,524,PT2H6M12S,7572,22
fHzUNsZdZhQ,Imponderabilia,"Marcin Patrzałek - wywiad o America's Got Talent, Dragon in Harmony i fingerstyle | Imponderabilia",2024-11-03T18:00:19Z,412664,9804,1015,PT1H35M49S,5749,22
mrL_Ypf8VfM,Imponderabilia,Jolanta Kwaśniewska: wywiad i ciekawe historie: Aleksander Kwaśniewski i inni | Imponderabilia,2024-10-27T17:55:55Z,229154,5531,618,PT1H13M35S,4415,25
RleZVFbP8wA,Imponderabilia,"Piotr Jacoń: osoby transpłciowe, życie osoby LGBT w Polsce | Imponderabilia",2024-10-24T17:00:25Z,50029,1324,638,PT1H40M11S,6011,27
9wGQTHNX3ig,Imponderabilia,"Kto wygra wybory w USA: Trump vs Harris. Podkast Amerykański: Pawłowski, Tarczyński | Imponderabilia",2024-10-20T17:00:06Z,95805,1994,315,PT2H4M48S,7488,25
VkmbFarV5Eo,Imponderabilia,Olaf Lubaszenko: Trzeba iść własną drogą i szukać własnego siebie | Imponderabilia,2024-10-17T17:00:33Z,75929,1765,174,PT1H46M27S,6387,22
LGbSW0wjjsI,Imponderabilia,"Tomasz Włosok: muszę dać z siebie wszystko. Rozmowa o ""Kulej: dwie strony medalu' | Imponderabilia",2024-10-14T17:00:16Z,78887,1490,115,PT1H58M47S,7127,22
D94X3HeWe7M,Imponderabilia,Annie Jacobsen: jak wygląda wojna atomowa? | Imponderabilia,2024-10-09T16:56:24Z,27324,700,93,PT59M18S,3558,22
GaQUCUUoyCM,Imponderabilia,Julia Pietrucha: jak odnaleźć szczęście i pewność siebie | Imponderabilia,2024-10-06T17:02:06Z,50597,765,138,PT2H20M37S,8437,22
4OzeMSEuABk,Imponderabilia,"Unia Europejska vs sztuczna inteligencja. AI Act, ChatGPT, social score - Małgorzata Nikowska | Impo",2024-10-02T17:00:03Z,10319,324,33,PT56M14S,3374,27
K5f2KGxzNBI,Imponderabilia,"Bartłomiej Topa - wywiad o serialu 1670, wpadki na planie i anegdoty, wiara w cuda | Imponderabilia",2024-09-29T16:51:39Z,207345,3665,316,PT1H21M46S,4906,22
d62_XZTPwt8,Imponderabilia,"Dagmara Domińczyk: Sukcesja, Rzeczy Niezbędne, emigracja i życie w USA | Imponderabilia",2024-09-26T17:00:37Z,64260,1715,174,PT53M23S,3203,22
